usage_kWh,max_demand_kW,reactive_usage_kWh_kVarh_inductive,reactive_usage_kWh_kVarh_capacitive,CO2_tCO2,usage_kWh_factor_inductive,usage_kWh_factor_capacitive
1.7643369877441872,1.7643369877441872,3.0306817412200866,-0.2009826202099547,1.412129065213841,-2.123146904857684,0.037542831779304925
1.8889935098297397,1.8889935098297397,3.0894584066119064,-0.2009826202099547,1.412129065213841,-2.001480773034085,0.037542831779304925
1.7786418345408899,1.7786418345408899,3.1075435344247735,-0.2009826202099547,1.412129065213841,-2.1864799597795557,0.037542831779304925
2.081087166814034,2.081087166814034,3.1211073802844247,-0.2009826202099547,1.412129065213841,-1.7781484214674792,0.037542831779304925
2.0156935814576786,2.0156935814576786,3.1617989178633765,-0.2009826202099547,1.412129065213841,-1.9014812126311296,0.037542831779304925
2.0872178154411922,2.0872178154411922,3.238660711068063,-0.2009826202099547,1.412129065213841,-1.8848146192306348,0.037542831779304925
0.8038687028227157,0.8038687028227157,1.4165840839216646,-0.2009826202099547,1.412129065213841,-1.621482443502847,0.037542831779304925
-0.18112217660738913,-0.18112217660738913,-0.4868756183826375,-0.2009826202099547,-0.6273720470876352,0.41517527003738053,0.037542831779304925
-0.15251248301398354,-0.15251248301398354,-0.4959181822890713,-0.2009826202099547,-0.6273720470876352,0.41850858871747876,0.037542831779304925
-0.1422947353020529,-0.1422947353020529,-0.4868756183826375,-0.2009826202099547,-0.6273720470876352,0.41684192937742964,0.037542831779304925
1.5722433307598929,1.5722433307598929,2.2530212452667855,-0.2009826202099547,1.412129065213841,-1.5131495863996423,0.037542831779304925
2.6226277955463533,2.6226277955463533,3.003554049500786,-0.2009826202099547,3.451630177515317,-1.1381512348885534,0.037542831779304925
2.747284317631906,2.747284317631906,3.0080753314540027,-0.2009826202099547,3.451630177515317,-1.0464849711858435,0.037542831779304925
2.3774018504600196,2.3774018504600196,2.9538199480154,-0.2009826202099547,1.412129065213841,-1.3064838282335332,0.037542831779304925
2.5613213092747698,2.5613213092747698,3.0532881509861713,-0.2009826202099547,3.451630177515317,-1.2264841799111652,0.037542831779304925
