datetime,사용량 (kWh),최대수요 (kW),무효전력 (kVarh)_지상,무효전력 (kVarh)_진상,CO2 (tCO2),역률 (%)_지상,역률 (%)_진상
2024-11-18 22:45:00,0.8,3.2,0.14,0.0,0.0,98.5,100.0
2024-11-18 23:00:00,0.74,2.96,0.12,0.0,0.0,98.71,100.0
2024-11-18 23:15:00,0.76,3.04,0.12,0.0,0.0,98.78,100.0
2024-11-18 23:30:00,0.62,2.48,0.1,0.0,0.0,98.72,100.0
2024-11-18 23:45:00,0.4,1.6,0.0,0.0,0.0,100.0,100.0
2024-11-19 00:00:00,0.72,2.88,0.0,0.0,0.0,100.0,100.0
2024-11-19 00:15:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2024-11-19 00:30:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2024-11-19 00:45:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2024-11-19 01:00:00,5.18,20.72,0.0,0.0,0.0,100.0,100.0
2024-11-19 01:15:00,5.82,23.28,0.0,0.0,0.0,100.0,100.0
2024-11-19 01:30:00,5.8,23.2,0.0,0.0,0.0,100.0,100.0
2024-11-19 01:45:00,5.74,22.96,0.0,0.0,0.0,100.0,100.0
2024-11-19 02:00:00,5.8,23.2,0.0,0.0,0.0,100.0,100.0
2024-11-19 02:15:00,5.82,23.28,0.0,0.0,0.0,100.0,100.0
2024-11-19 02:30:00,5.78,23.12,0.0,0.0,0.0,100.0,100.0
2024-11-19 02:45:00,5.78,23.12,0.0,0.0,0.0,100.0,100.0
2024-11-19 03:00:00,5.8,23.2,0.0,0.0,0.0,100.0,100.0
2024-11-19 03:15:00,5.78,23.12,0.0,0.0,0.0,100.0,100.0
2024-11-19 03:30:00,6.2,24.8,0.0,0.0,0.0,100.0,100.0
2024-11-19 03:45:00,6.06,24.24,0.0,0.0,0.0,100.0,100.0
2024-11-19 04:00:00,5.8,23.2,0.0,0.0,0.0,100.0,100.0
2024-11-19 04:15:00,5.82,23.28,0.0,0.0,0.0,100.0,100.0
2024-11-19 04:30:00,5.8,23.2,0.0,0.0,0.0,100.0,100.0
2024-11-19 04:45:00,5.8,23.2,0.0,0.0,0.0,100.0,100.0
2024-11-19 05:00:00,5.78,23.12,0.0,0.0,0.0,100.0,100.0
2024-11-19 05:15:00,5.78,23.12,0.0,0.0,0.0,100.0,100.0
2024-11-19 05:30:00,5.78,23.12,0.0,0.0,0.0,100.0,100.0
2024-11-19 05:45:00,5.74,22.96,0.0,0.0,0.0,100.0,100.0
2024-11-19 06:00:00,5.72,22.88,0.0,0.0,0.0,100.0,100.0
2024-11-19 06:15:00,7.74,30.96,0.0,0.0,0.0,100.0,100.0
2024-11-19 06:30:00,13.82,55.28,0.0,0.0,0.01,100.0,100.0
2024-11-19 06:45:00,14.04,56.16,0.0,0.0,0.01,100.0,100.0
2024-11-19 07:00:00,14.08,56.32,0.0,0.0,0.01,100.0,100.0
2024-11-19 07:15:00,13.52,54.08,0.0,0.0,0.01,100.0,100.0
2024-11-19 07:30:00,13.6,54.4,0.06,0.0,0.01,100.0,100.0
2024-11-19 07:45:00,14.3,57.2,0.0,0.0,0.01,100.0,100.0
2024-11-19 08:00:00,13.62,54.48,0.06,0.0,0.01,100.0,100.0
2024-11-19 08:15:00,16.26,65.04,6.54,0.0,0.01,92.78,100.0
2024-11-19 08:30:00,18.56,74.24,9.92,0.0,0.01,88.19,100.0
2024-11-19 08:45:00,18.82,75.28,10.46,0.0,0.01,87.41,100.0
2024-11-19 09:00:00,18.48,73.92,10.04,0.0,0.01,87.87,100.0
2024-11-19 09:15:00,18.38,73.52,10.28,0.0,0.01,87.28,100.0
2024-11-19 09:30:00,19.12,76.48,10.42,0.0,0.01,87.81,100.0
2024-11-19 09:45:00,18.56,74.24,10.3,0.0,0.01,87.44,100.0
2024-11-19 10:00:00,18.88,75.52,10.16,0.0,0.01,88.06,100.0
2024-11-19 10:15:00,18.96,75.84,9.76,0.0,0.01,88.91,100.0
2024-11-19 10:30:00,17.6,70.4,9.84,0.0,0.01,87.28,100.0
2024-11-19 10:45:00,18.88,75.52,10.38,0.0,0.01,87.63,100.0
2024-11-19 11:00:00,18.44,73.76,10.12,0.0,0.01,87.67,100.0
2024-11-19 11:15:00,18.0,72.0,9.86,0.0,0.01,87.7,100.0
2024-11-19 11:30:00,18.54,74.16,10.16,0.0,0.01,87.7,100.0
2024-11-19 11:45:00,17.52,70.08,10.14,0.0,0.01,86.55,100.0
2024-11-19 12:00:00,16.16,64.64,9.04,0.0,0.01,87.27,100.0
2024-11-19 12:15:00,5.54,22.16,0.02,0.0,0.0,100.0,100.0
2024-11-19 12:30:00,5.12,20.48,0.0,0.0,0.0,100.0,100.0
2024-11-19 12:45:00,5.8,23.2,0.0,0.0,0.0,100.0,100.0
2024-11-19 13:00:00,9.46,37.84,3.9,0.0,0.0,92.45,100.0
2024-11-19 13:15:00,18.08,72.32,10.14,0.0,0.01,87.22,100.0
2024-11-19 13:30:00,17.88,71.52,10.26,0.0,0.01,86.73,100.0
2024-11-19 13:45:00,18.34,73.36,9.8,0.0,0.01,88.2,100.0
2024-11-19 14:00:00,21.74,86.96,13.8,0.0,0.01,84.43,100.0
2024-11-19 14:15:00,23.4,93.6,15.7,0.0,0.01,83.04,100.0
2024-11-19 14:30:00,24.38,97.52,16.12,0.0,0.01,83.41,100.0
2024-11-19 14:45:00,24.66,98.64,16.26,0.0,0.01,83.49,100.0
2024-11-19 15:00:00,25.8,103.2,16.22,0.0,0.01,84.66,100.0
2024-11-19 15:15:00,18.78,75.12,10.84,0.0,0.01,86.61,100.0
2024-11-19 15:30:00,18.32,73.28,9.9,0.0,0.01,87.98,100.0
2024-11-19 15:45:00,18.2,72.8,10.0,0.0,0.01,87.64,100.0
2024-11-19 16:00:00,17.9,71.6,9.88,0.0,0.01,87.55,100.0
2024-11-19 16:15:00,18.6,74.4,10.16,0.0,0.01,87.76,100.0
2024-11-19 16:30:00,18.68,74.72,10.2,0.0,0.01,87.77,100.0
2024-11-19 16:45:00,17.4,69.6,10.22,0.0,0.01,86.23,100.0
2024-11-19 17:00:00,17.98,71.92,10.36,0.0,0.01,86.65,100.0
2024-11-19 17:15:00,17.64,70.56,10.02,0.0,0.01,86.95,100.0
2024-11-19 17:30:00,12.5,50.0,7.3,0.0,0.01,86.35,100.0
2024-11-19 17:45:00,1.04,4.16,0.0,0.0,0.0,100.0,100.0
2024-11-19 18:00:00,1.38,5.52,0.0,0.08,0.0,100.0,99.83
2024-11-19 18:15:00,0.86,3.44,0.02,0.04,0.0,99.97,99.89
2024-11-19 18:30:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-11-19 18:45:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2024-11-19 19:00:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2024-11-19 19:15:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2024-11-19 19:30:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2024-11-19 19:45:00,0.16,0.64,0.0,0.0,0.0,100.0,100.0
2024-11-19 20:00:00,0.62,2.48,0.0,0.0,0.0,100.0,100.0
2024-11-19 20:15:00,0.66,2.64,0.0,0.0,0.0,100.0,100.0
2024-11-19 20:30:00,0.16,0.64,0.0,0.0,0.0,100.0,100.0
2024-11-19 20:45:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2024-11-19 21:00:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2024-11-19 21:15:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2024-11-19 21:30:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2024-11-19 21:45:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2024-11-19 22:00:00,0.16,0.64,0.0,0.0,0.0,100.0,100.0
2024-11-19 22:15:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2024-11-19 22:30:00,0.16,0.64,0.0,0.0,0.0,100.0,100.0
2024-11-19 22:45:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2024-11-19 23:00:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2024-11-19 23:15:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2024-11-19 23:30:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2024-11-19 23:45:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2024-11-20 00:00:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2024-11-20 00:15:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2024-11-20 00:30:00,0.14,0.56,0.0,0.0,0.0,100.0,100.0
2024-11-20 00:45:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2024-11-20 01:00:00,5.78,23.12,0.0,0.0,0.0,100.0,100.0
2024-11-20 01:15:00,6.04,24.16,0.0,0.0,0.0,100.0,100.0
2024-11-20 01:30:00,5.82,23.28,0.0,0.0,0.0,100.0,100.0
2024-11-20 01:45:00,5.82,23.28,0.0,0.0,0.0,100.0,100.0
2024-11-20 02:00:00,5.86,23.44,0.0,0.0,0.0,100.0,100.0
2024-11-20 02:15:00,5.86,23.44,0.0,0.0,0.0,100.0,100.0
2024-11-20 02:30:00,5.82,23.28,0.0,0.0,0.0,100.0,100.0
2024-11-20 02:45:00,5.86,23.44,0.0,0.0,0.0,100.0,100.0
2024-11-20 03:00:00,5.84,23.36,0.0,0.0,0.0,100.0,100.0
2024-11-20 03:15:00,5.84,23.36,0.0,0.0,0.0,100.0,100.0
2024-11-20 03:30:00,5.86,23.44,0.0,0.0,0.0,100.0,100.0
2024-11-20 03:45:00,5.84,23.36,0.0,0.0,0.0,100.0,100.0
2024-11-20 04:00:00,5.84,23.36,0.0,0.0,0.0,100.0,100.0
2024-11-20 04:15:00,5.84,23.36,0.0,0.0,0.0,100.0,100.0
2024-11-20 04:30:00,5.84,23.36,0.0,0.0,0.0,100.0,100.0
2024-11-20 04:45:00,5.86,23.44,0.0,0.0,0.0,100.0,100.0
2024-11-20 05:00:00,6.32,25.28,0.0,0.0,0.0,100.0,100.0
2024-11-20 05:15:00,6.12,24.48,0.0,0.0,0.0,100.0,100.0
2024-11-20 05:30:00,5.86,23.44,0.0,0.0,0.0,100.0,100.0
2024-11-20 05:45:00,5.86,23.44,0.0,0.0,0.0,100.0,100.0
2024-11-20 06:00:00,5.86,23.44,0.0,0.0,0.0,100.0,100.0
2024-11-20 06:15:00,13.12,52.48,0.0,0.0,0.01,100.0,100.0
2024-11-20 06:30:00,13.68,54.72,0.0,0.0,0.01,100.0,100.0
2024-11-20 06:45:00,14.0,56.0,0.0,0.0,0.01,100.0,100.0
2024-11-20 07:00:00,14.0,56.0,0.0,0.0,0.01,100.0,100.0
2024-11-20 07:15:00,13.7,54.8,0.1,0.02,0.01,100.0,100.0
2024-11-20 07:30:00,12.8,51.2,0.0,0.06,0.01,100.0,100.0
2024-11-20 07:45:00,6.14,24.56,0.08,0.0,0.0,99.99,100.0
2024-11-20 08:00:00,8.36,33.44,0.04,0.0,0.0,100.0,100.0
2024-11-20 08:15:00,10.1,40.4,2.76,0.02,0.0,96.46,100.0
2024-11-20 08:30:00,10.52,42.08,5.88,0.04,0.01,87.29,100.0
2024-11-20 08:45:00,17.02,68.08,9.44,0.0,0.01,87.45,100.0
2024-11-20 09:00:00,23.18,92.72,15.42,0.0,0.01,83.26,100.0
2024-11-20 09:15:00,25.06,100.24,16.24,0.0,0.01,83.92,100.0
2024-11-20 09:30:00,25.9,103.6,16.56,0.0,0.01,84.25,100.0
2024-11-20 09:45:00,24.84,99.36,16.76,0.0,0.01,82.9,100.0
2024-11-20 10:00:00,23.28,93.12,16.7,0.0,0.01,81.26,100.0
2024-11-20 10:15:00,23.74,94.96,16.54,0.0,0.01,82.05,100.0
2024-11-20 10:30:00,25.26,101.04,16.42,0.0,0.01,83.84,100.0
2024-11-20 10:45:00,25.82,103.28,16.7,0.0,0.01,83.97,100.0
2024-11-20 11:00:00,23.58,94.32,16.64,0.0,0.01,81.7,100.0
2024-11-20 11:15:00,24.0,96.0,16.88,0.0,0.01,81.79,100.0
2024-11-20 11:30:00,20.96,83.84,14.2,0.0,0.01,82.79,100.0
2024-11-20 11:45:00,18.76,75.04,10.06,0.0,0.01,88.13,100.0
2024-11-20 12:00:00,14.14,56.56,5.24,0.0,0.01,93.77,100.0
2024-11-20 12:15:00,4.92,19.68,0.0,0.0,0.0,100.0,100.0
2024-11-20 12:30:00,5.4,21.6,0.0,0.0,0.0,100.0,100.0
2024-11-20 12:45:00,5.6,22.4,0.0,0.0,0.0,100.0,100.0
2024-11-20 13:00:00,10.96,43.84,4.28,0.0,0.01,93.15,100.0
2024-11-20 13:15:00,19.42,77.68,9.9,0.0,0.01,89.09,100.0
2024-11-20 13:30:00,16.56,66.24,9.4,0.0,0.01,86.97,100.0
2024-11-20 13:45:00,16.74,66.96,9.66,0.0,0.01,86.61,100.0
2024-11-20 14:00:00,16.98,67.92,9.72,0.0,0.01,86.79,100.0
2024-11-20 14:15:00,19.4,77.6,9.98,0.0,0.01,88.92,100.0
2024-11-20 14:30:00,19.68,78.72,9.94,0.0,0.01,89.26,100.0
2024-11-20 14:45:00,25.04,100.16,14.44,0.0,0.01,86.63,100.0
2024-11-20 15:00:00,29.78,119.12,16.5,0.0,0.01,87.47,100.0
2024-11-20 15:15:00,29.64,118.56,16.28,0.0,0.01,87.65,100.0
2024-11-20 15:30:00,29.94,119.76,16.54,0.0,0.01,87.53,100.0
2024-11-20 15:45:00,30.26,121.04,16.74,0.0,0.01,87.5,100.0
2024-11-20 16:00:00,31.52,126.08,16.16,0.0,0.02,88.99,100.0
2024-11-20 16:15:00,32.36,129.44,16.3,0.0,0.02,89.31,100.0
2024-11-20 16:30:00,26.38,105.52,16.84,0.0,0.01,84.29,100.0
2024-11-20 16:45:00,21.9,87.6,12.58,0.0,0.01,86.71,100.0
2024-11-20 17:00:00,28.86,115.44,16.0,0.0,0.01,87.46,100.0
2024-11-20 17:15:00,29.86,119.44,16.14,0.0,0.01,87.97,100.0
2024-11-20 17:30:00,18.98,75.92,12.66,0.0,0.01,83.19,100.0
2024-11-20 17:45:00,0.48,1.92,0.0,0.0,0.0,100.0,100.0
2024-11-20 18:00:00,0.32,1.28,0.0,0.0,0.0,100.0,100.0
2024-11-20 18:15:00,0.72,2.88,0.0,0.0,0.0,100.0,100.0
2024-11-20 18:30:00,0.38,1.52,0.0,0.0,0.0,100.0,100.0
2024-11-20 18:45:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2024-11-20 19:00:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2024-11-20 19:15:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2024-11-20 19:30:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2024-11-20 19:45:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2024-11-20 20:00:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2024-11-20 20:15:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2024-11-20 20:30:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2024-11-20 20:45:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2024-11-20 21:00:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2024-11-20 21:15:00,0.16,0.64,0.0,0.0,0.0,100.0,100.0
2024-11-20 21:30:00,0.16,0.64,0.0,0.0,0.0,100.0,100.0
2024-11-20 21:45:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2024-11-20 22:00:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2024-11-20 22:15:00,0.14,0.56,0.0,0.0,0.0,100.0,100.0
2024-11-20 22:30:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2024-11-20 22:45:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2024-11-20 23:00:00,0.14,0.56,0.0,0.0,0.0,100.0,100.0
2024-11-20 23:15:00,0.6,2.4,0.0,0.0,0.0,100.0,100.0
2024-11-20 23:30:00,0.56,2.24,0.0,0.0,0.0,100.0,100.0
2024-11-20 23:45:00,0.16,0.64,0.0,0.0,0.0,100.0,100.0
2024-11-21 00:00:00,0.16,0.64,0.0,0.0,0.0,100.0,100.0
2024-11-21 00:15:00,0.16,0.64,0.0,0.0,0.0,100.0,100.0
2024-11-21 00:30:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2024-11-21 00:45:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2024-11-21 01:00:00,5.26,21.04,0.0,0.0,0.0,100.0,100.0
2024-11-21 01:15:00,5.84,23.36,0.0,0.0,0.0,100.0,100.0
2024-11-21 01:30:00,5.84,23.36,0.0,0.0,0.0,100.0,100.0
2024-11-21 01:45:00,5.82,23.28,0.0,0.0,0.0,100.0,100.0
2024-11-21 02:00:00,5.82,23.28,0.0,0.0,0.0,100.0,100.0
2024-11-21 02:15:00,5.8,23.2,0.0,0.0,0.0,100.0,100.0
2024-11-21 02:30:00,5.84,23.36,0.0,0.0,0.0,100.0,100.0
2024-11-21 02:45:00,5.84,23.36,0.0,0.0,0.0,100.0,100.0
2024-11-21 03:00:00,5.82,23.28,0.0,0.0,0.0,100.0,100.0
2024-11-21 03:15:00,5.88,23.52,0.0,0.0,0.0,100.0,100.0
2024-11-21 03:30:00,5.82,23.28,0.0,0.0,0.0,100.0,100.0
2024-11-21 03:45:00,6.24,24.96,0.0,0.0,0.0,100.0,100.0
2024-11-21 04:00:00,6.16,24.64,0.0,0.0,0.0,100.0,100.0
2024-11-21 04:15:00,5.84,23.36,0.0,0.0,0.0,100.0,100.0
2024-11-21 04:30:00,5.82,23.28,0.0,0.0,0.0,100.0,100.0
2024-11-21 04:45:00,5.84,23.36,0.0,0.0,0.0,100.0,100.0
2024-11-21 05:00:00,5.86,23.44,0.0,0.0,0.0,100.0,100.0
2024-11-21 05:15:00,5.88,23.52,0.0,0.0,0.0,100.0,100.0
2024-11-21 05:30:00,5.84,23.36,0.0,0.0,0.0,100.0,100.0
2024-11-21 05:45:00,5.82,23.28,0.0,0.0,0.0,100.0,100.0
2024-11-21 06:00:00,5.86,23.44,0.0,0.0,0.0,100.0,100.0
2024-11-21 06:15:00,11.82,47.28,0.0,0.0,0.01,100.0,100.0
2024-11-21 06:30:00,16.34,65.36,3.52,0.0,0.01,97.76,100.0
2024-11-21 06:45:00,13.96,55.84,0.0,0.0,0.01,100.0,100.0
2024-11-21 07:00:00,14.12,56.48,0.0,0.0,0.01,100.0,100.0
2024-11-21 07:15:00,13.52,54.08,0.0,0.02,0.01,100.0,100.0
2024-11-21 07:30:00,13.22,52.88,0.04,0.0,0.01,100.0,100.0
2024-11-21 07:45:00,14.24,56.96,0.02,0.0,0.01,100.0,100.0
2024-11-21 08:00:00,13.96,55.84,0.04,0.0,0.01,100.0,100.0
2024-11-21 08:15:00,20.5,82.0,9.06,0.0,0.01,91.47,100.0
2024-11-21 08:30:00,19.24,76.96,9.78,0.0,0.01,89.14,100.0
2024-11-21 08:45:00,19.6,78.4,11.5,0.0,0.01,86.25,100.0
2024-11-21 09:00:00,26.96,107.84,16.1,0.0,0.01,85.86,100.0
2024-11-21 09:15:00,26.62,106.48,15.84,0.0,0.01,85.94,100.0
2024-11-21 09:30:00,25.46,101.84,15.92,0.0,0.01,84.79,100.0
2024-11-21 09:45:00,26.16,104.64,16.02,0.0,0.01,85.28,100.0
2024-11-21 10:00:00,26.18,104.72,16.46,0.0,0.01,84.66,100.0
2024-11-21 10:15:00,25.92,103.68,16.08,0.0,0.01,84.98,100.0
2024-11-21 10:30:00,26.3,105.2,16.22,0.0,0.01,85.11,100.0
2024-11-21 10:45:00,26.98,107.92,16.12,0.0,0.01,85.84,100.0
2024-11-21 11:00:00,23.9,95.6,16.26,0.0,0.01,82.68,100.0
2024-11-21 11:15:00,23.16,92.64,16.12,0.0,0.01,82.08,100.0
2024-11-21 11:30:00,23.96,95.84,16.26,0.0,0.01,82.75,100.0
2024-11-21 11:45:00,23.7,94.8,16.5,0.0,0.01,82.07,100.0
2024-11-21 12:00:00,12.94,51.76,7.1,0.0,0.01,87.67,100.0
2024-11-21 12:15:00,4.24,16.96,0.0,0.0,0.0,100.0,100.0
2024-11-21 12:30:00,6.22,24.88,0.0,0.0,0.0,100.0,100.0
2024-11-21 12:45:00,5.78,23.12,0.0,0.0,0.0,100.0,100.0
2024-11-21 13:00:00,7.5,30.0,3.76,0.0,0.0,89.39,100.0
2024-11-21 13:15:00,22.34,89.36,16.1,0.0,0.01,81.13,100.0
2024-11-21 13:30:00,24.22,96.88,15.8,0.0,0.01,83.75,100.0
2024-11-21 13:45:00,24.96,99.84,15.74,0.0,0.01,84.59,100.0
2024-11-21 14:00:00,21.32,85.28,12.74,0.0,0.01,85.84,100.0
2024-11-21 14:15:00,17.66,70.64,9.34,0.0,0.01,88.4,100.0
2024-11-21 14:30:00,21.84,87.36,9.62,0.0,0.01,91.52,100.0
2024-11-21 14:45:00,21.08,84.32,9.76,0.0,0.01,90.75,100.0
2024-11-21 15:00:00,18.32,73.28,9.58,0.0,0.01,88.62,100.0
2024-11-21 15:15:00,17.92,71.68,9.44,0.0,0.01,88.47,100.0
2024-11-21 15:30:00,21.74,86.96,12.78,0.0,0.01,86.21,100.0
2024-11-21 15:45:00,27.96,111.84,16.18,0.0,0.01,86.55,100.0
2024-11-21 16:00:00,25.84,103.36,16.48,0.0,0.01,84.31,100.0
2024-11-21 16:15:00,30.6,122.4,16.28,0.0,0.01,88.28,100.0
2024-11-21 16:30:00,32.44,129.76,16.4,0.0,0.02,89.24,100.0
2024-11-21 16:45:00,28.82,115.28,16.26,0.0,0.01,87.09,100.0
2024-11-21 17:00:00,26.32,105.28,16.54,0.0,0.01,84.67,100.0
2024-11-21 17:15:00,25.28,101.12,16.5,0.0,0.01,83.74,100.0
2024-11-21 17:30:00,24.56,98.24,16.28,0.0,0.01,83.35,100.0
2024-11-21 17:45:00,5.62,22.48,4.34,0.0,0.0,79.15,100.0
2024-11-21 18:00:00,4.08,16.32,3.94,0.0,0.0,71.93,100.0
2024-11-21 18:15:00,5.96,23.84,3.9,0.02,0.0,83.68,100.0
2024-11-21 18:30:00,1.88,7.52,0.84,0.0,0.0,91.3,100.0
2024-11-21 18:45:00,2.04,8.16,0.8,0.0,0.0,93.1,100.0
2024-11-21 19:00:00,1.54,6.16,0.76,0.0,0.0,89.67,100.0
2024-11-21 19:15:00,1.42,5.68,0.76,0.0,0.0,88.17,100.0
2024-11-21 19:30:00,1.44,5.76,0.72,0.0,0.0,89.44,100.0
2024-11-21 19:45:00,1.42,5.68,0.72,0.0,0.0,89.19,100.0
2024-11-21 20:00:00,1.34,5.36,0.66,0.0,0.0,89.71,100.0
2024-11-21 20:15:00,1.32,5.28,0.64,0.0,0.0,89.98,100.0
2024-11-21 20:30:00,1.3,5.2,0.58,0.0,0.0,91.32,100.0
2024-11-21 20:45:00,1.2,4.8,0.54,0.0,0.0,91.19,100.0
2024-11-21 21:00:00,1.1,4.4,0.34,0.0,0.0,95.54,100.0
2024-11-21 21:15:00,0.96,3.84,0.28,0.0,0.0,96.0,100.0
2024-11-21 21:30:00,0.92,3.68,0.22,0.0,0.0,97.26,100.0
2024-11-21 21:45:00,0.86,3.44,0.14,0.0,0.0,98.7,100.0
2024-11-21 22:00:00,0.86,3.44,0.12,0.0,0.0,99.04,100.0
2024-11-21 22:15:00,0.84,3.36,0.14,0.0,0.0,98.64,100.0
2024-11-21 22:30:00,0.84,3.36,0.12,0.0,0.0,98.99,100.0
2024-11-21 22:45:00,0.86,3.44,0.12,0.0,0.0,99.04,100.0
2024-11-21 23:00:00,0.84,3.36,0.12,0.0,0.0,98.99,100.0
2024-11-21 23:15:00,0.38,1.52,0.04,0.0,0.0,99.45,100.0
2024-11-21 23:30:00,0.28,1.12,0.0,0.0,0.0,100.0,100.0
2024-11-21 23:45:00,0.28,1.12,0.0,0.0,0.0,100.0,100.0
2024-11-22 00:00:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-11-22 00:15:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2024-11-22 00:30:00,0.8,3.2,0.0,0.0,0.0,100.0,100.0
2024-11-22 00:45:00,0.64,2.56,0.0,0.0,0.0,100.0,100.0
2024-11-22 01:00:00,4.12,16.48,0.0,0.0,0.0,100.0,100.0
2024-11-22 01:15:00,4.54,18.16,0.0,0.0,0.0,100.0,100.0
2024-11-22 01:30:00,4.56,18.24,0.0,0.0,0.0,100.0,100.0
2024-11-22 01:45:00,4.56,18.24,0.0,0.0,0.0,100.0,100.0
2024-11-22 02:00:00,4.54,18.16,0.0,0.0,0.0,100.0,100.0
2024-11-22 02:15:00,4.74,18.96,0.0,0.0,0.0,100.0,100.0
2024-11-22 02:30:00,5.82,23.28,0.0,0.0,0.0,100.0,100.0
2024-11-22 02:45:00,5.84,23.36,0.0,0.0,0.0,100.0,100.0
2024-11-22 03:00:00,5.88,23.52,0.0,0.0,0.0,100.0,100.0
2024-11-22 03:15:00,5.82,23.28,0.0,0.0,0.0,100.0,100.0
2024-11-22 03:30:00,5.82,23.28,0.0,0.0,0.0,100.0,100.0
2024-11-22 03:45:00,11.6,46.4,0.0,0.0,0.01,100.0,100.0
2024-11-22 04:00:00,13.08,52.32,0.0,0.0,0.01,100.0,100.0
2024-11-22 04:15:00,13.04,52.16,0.0,0.0,0.01,100.0,100.0
2024-11-22 04:30:00,13.04,52.16,0.0,0.0,0.01,100.0,100.0
2024-11-22 04:45:00,13.04,52.16,0.0,0.0,0.01,100.0,100.0
2024-11-22 05:00:00,13.36,53.44,0.0,0.0,0.01,100.0,100.0
2024-11-22 05:15:00,13.5,54.0,0.0,0.0,0.01,100.0,100.0
2024-11-22 05:30:00,12.82,51.28,0.0,0.0,0.01,100.0,100.0
2024-11-22 05:45:00,6.58,26.32,0.0,0.0,0.0,100.0,100.0
2024-11-22 06:00:00,8.36,33.44,0.0,0.0,0.0,100.0,100.0
2024-11-22 06:15:00,14.3,57.2,4.92,0.0,0.01,94.56,100.0
2024-11-22 06:30:00,9.4,37.6,2.32,0.0,0.0,97.09,100.0
2024-11-22 06:45:00,6.38,25.52,0.0,0.0,0.0,100.0,100.0
2024-11-22 07:00:00,6.58,26.32,0.0,0.0,0.0,100.0,100.0
2024-11-22 07:15:00,9.9,39.6,0.0,0.0,0.0,100.0,100.0
2024-11-22 07:30:00,12.98,51.92,0.0,0.04,0.01,100.0,100.0
2024-11-22 07:45:00,8.76,35.04,0.0,0.02,0.0,100.0,100.0
2024-11-22 08:00:00,17.14,68.56,5.92,0.0,0.01,94.52,100.0
2024-11-22 08:15:00,23.3,93.2,11.94,0.0,0.01,89.0,100.0
2024-11-22 08:30:00,30.58,122.32,16.06,0.0,0.01,88.53,100.0
2024-11-22 08:45:00,30.86,123.44,15.78,0.0,0.01,89.04,100.0
2024-11-22 09:00:00,30.2,120.8,15.56,0.0,0.01,88.89,100.0
2024-11-22 09:15:00,27.18,108.72,15.76,0.0,0.01,86.51,100.0
2024-11-22 09:30:00,28.68,114.72,15.94,0.0,0.01,87.41,100.0
2024-11-22 09:45:00,26.2,104.8,15.76,0.0,0.01,85.69,100.0
2024-11-22 10:00:00,24.76,99.04,15.88,0.0,0.01,84.18,100.0
2024-11-22 10:15:00,26.58,106.32,15.96,0.0,0.01,85.73,100.0
2024-11-22 10:30:00,25.56,102.24,16.36,0.0,0.01,84.22,100.0
2024-11-22 10:45:00,25.92,103.68,16.3,0.0,0.01,84.65,100.0
2024-11-22 11:00:00,25.58,102.32,16.44,0.0,0.01,84.12,100.0
2024-11-22 11:15:00,23.86,95.44,15.82,0.0,0.01,83.34,100.0
