datetime,usage_kWh,max_demand_kW,reactive_usage_kWh_kVarh_inductive,reactive_usage_kWh_kVarh_capacitive,CO2_tCO2,usage_kWh_factor_inductive,usage_kWh_factor_capacitive
2025-02-07 03:15:00,1.34,5.36,0.12,0.08,0.0,99.6,99.82
2025-02-07 03:30:00,1.34,5.36,0.14,0.06,0.0,99.46,99.9
2025-02-07 03:45:00,1.32,5.28,0.12,0.08,0.0,99.59,99.82
2025-02-07 04:00:00,1.34,5.36,0.1,0.1,0.0,99.72,99.72
2025-02-07 04:15:00,1.34,5.36,0.14,0.06,0.0,99.46,99.9
2025-02-07 04:30:00,1.36,5.44,0.14,0.06,0.0,99.47,99.9
2025-02-07 04:45:00,1.32,5.28,0.12,0.06,0.0,99.59,99.9
2025-02-07 05:00:00,1.34,5.36,0.12,0.08,0.0,99.6,99.82
2025-02-07 05:15:00,1.34,5.36,0.14,0.06,0.0,99.46,99.9
2025-02-07 05:30:00,1.42,5.68,0.1,0.12,0.0,99.75,99.64
2025-02-07 05:45:00,1.96,7.84,0.06,0.28,0.0,99.95,98.99
2025-02-07 06:00:00,2.08,8.32,0.08,0.26,0.0,99.93,99.23
2025-02-07 06:15:00,4.7,18.8,1.0,0.2,0.0,97.81,99.91
2025-02-07 06:30:00,6.94,27.76,2.28,0.0,0.0,95.0,100.0
2025-02-07 06:45:00,6.5,26.0,2.06,0.0,0.0,95.33,100.0
2025-02-07 07:00:00,6.1,24.4,1.58,0.0,0.0,96.81,100.0
2025-02-07 07:15:00,7.5,30.0,2.16,0.0,0.0,96.09,100.0
2025-02-07 07:30:00,7.88,31.52,1.66,0.0,0.0,97.85,100.0
2025-02-07 07:45:00,7.96,31.84,1.98,0.0,0.0,97.04,100.0
2025-02-07 08:00:00,10.84,43.36,2.26,0.0,0.0,97.9,100.0
2025-02-07 08:15:00,12.3,49.2,2.96,0.0,0.01,97.22,100.0
2025-02-07 08:30:00,12.78,51.12,3.3,0.0,0.01,96.82,100.0
2025-02-07 08:45:00,14.86,59.44,3.38,0.0,0.01,97.51,100.0
2025-02-07 09:00:00,14.56,58.24,3.14,0.0,0.01,97.75,100.0
2025-02-07 09:15:00,12.96,51.84,2.8,0.0,0.01,97.74,100.0
2025-02-07 09:30:00,15.38,61.52,2.9,0.0,0.01,98.27,100.0
2025-02-07 09:45:00,13.1,52.4,2.7,0.0,0.01,97.94,100.0
2025-02-07 10:00:00,9.76,39.04,2.5,0.0,0.0,96.87,100.0
2025-02-07 10:15:00,11.42,45.68,2.48,0.0,0.01,97.72,100.0
2025-02-07 10:30:00,11.12,44.48,1.8,0.0,0.01,98.72,100.0
2025-02-07 10:45:00,10.08,40.32,2.04,0.0,0.0,98.01,100.0
2025-02-07 11:00:00,11.92,47.68,1.92,0.0,0.01,98.73,100.0
2025-02-07 11:15:00,12.96,51.84,2.48,0.0,0.01,98.22,100.0
2025-02-07 11:30:00,10.4,41.6,2.46,0.0,0.0,97.31,100.0
2025-02-07 11:45:00,12.52,50.08,2.52,0.0,0.01,98.03,100.0
2025-02-07 12:00:00,12.6,50.4,2.44,0.0,0.01,98.18,100.0
2025-02-07 12:15:00,9.42,37.68,2.24,0.0,0.0,97.29,100.0
2025-02-07 12:30:00,13.08,52.32,2.5,0.02,0.01,98.22,100.0
2025-02-07 12:45:00,18.24,72.96,2.84,0.0,0.01,98.81,100.0
2025-02-07 13:00:00,16.66,66.64,2.36,0.1,0.01,99.01,100.0
2025-02-07 13:15:00,16.42,65.68,2.72,0.0,0.01,98.66,100.0
2025-02-07 13:30:00,12.74,50.96,2.6,0.14,0.01,97.98,99.99
2025-02-07 13:45:00,14.46,57.84,2.7,0.12,0.01,98.3,100.0
2025-02-07 14:00:00,15.64,62.56,5.3,0.02,0.01,94.71,100.0
2025-02-07 14:15:00,18.94,75.76,6.34,0.0,0.01,94.83,100.0
2025-02-07 14:30:00,14.76,59.04,6.18,0.0,0.01,92.24,100.0
2025-02-07 14:45:00,12.16,48.64,5.9,0.0,0.01,89.97,100.0
2025-02-07 15:00:00,11.94,47.76,6.22,0.0,0.01,88.69,100.0
2025-02-07 15:15:00,10.08,40.32,5.98,0.0,0.0,86.0,100.0
2025-02-07 15:30:00,12.4,49.6,6.06,0.0,0.01,89.84,100.0
2025-02-07 15:45:00,11.46,45.84,5.48,0.0,0.01,90.22,100.0
2025-02-07 16:00:00,8.8,35.2,5.42,0.0,0.0,85.15,100.0
2025-02-07 16:15:00,10.64,42.56,5.14,0.0,0.0,90.04,100.0
2025-02-07 16:30:00,8.4,33.6,5.06,0.0,0.0,85.66,100.0
2025-02-07 16:45:00,7.96,31.84,2.36,0.0,0.0,95.87,100.0
2025-02-07 17:00:00,8.38,33.52,3.26,0.0,0.0,93.2,100.0
2025-02-07 17:15:00,8.76,35.04,4.42,0.0,0.0,89.28,100.0
2025-02-07 17:30:00,7.34,29.36,4.38,0.0,0.0,85.87,100.0
2025-02-07 17:45:00,7.2,28.8,4.36,0.0,0.0,85.54,100.0
2025-02-07 18:00:00,7.14,28.56,4.36,0.0,0.0,85.35,100.0
2025-02-07 18:15:00,7.06,28.24,4.34,0.0,0.0,85.19,100.0
2025-02-07 18:30:00,5.98,23.92,3.74,0.0,0.0,84.78,100.0
2025-02-07 18:45:00,5.56,22.24,3.5,0.0,0.0,84.63,100.0
2025-02-07 19:00:00,5.0,20.0,3.12,0.0,0.0,84.84,100.0
2025-02-07 19:15:00,4.68,18.72,2.92,0.0,0.0,84.84,100.0
2025-02-07 19:30:00,4.66,18.64,2.92,0.0,0.0,84.74,100.0
2025-02-07 19:45:00,4.34,17.36,2.66,0.0,0.0,85.26,100.0
2025-02-07 20:00:00,4.22,16.88,2.5,0.0,0.0,86.04,100.0
2025-02-07 20:15:00,4.02,16.08,2.42,0.0,0.0,85.67,100.0
2025-02-07 20:30:00,4.02,16.08,2.44,0.0,0.0,85.49,100.0
2025-02-07 20:45:00,4.0,16.0,2.42,0.0,0.0,85.56,100.0
2025-02-07 21:00:00,3.32,13.28,1.88,0.0,0.0,87.02,100.0
2025-02-07 21:15:00,3.06,12.24,1.62,0.0,0.0,88.38,100.0
2025-02-07 21:30:00,2.4,9.6,1.04,0.18,0.0,91.76,99.72
2025-02-07 21:45:00,2.06,8.24,0.62,0.32,0.0,95.76,98.81
2025-02-07 22:00:00,1.82,7.28,0.58,0.18,0.0,95.28,99.51
2025-02-07 22:15:00,1.82,7.28,0.46,0.14,0.0,96.95,99.71
2025-02-07 22:30:00,1.52,6.08,0.3,0.12,0.0,98.11,99.69
2025-02-07 22:45:00,1.46,5.84,0.22,0.08,0.0,98.88,99.85
2025-02-07 23:00:00,1.44,5.76,0.22,0.1,0.0,98.85,99.76
2025-02-07 23:15:00,1.42,5.68,0.18,0.12,0.0,99.21,99.64
2025-02-07 23:30:00,1.44,5.76,0.2,0.1,0.0,99.05,99.76
2025-02-07 23:45:00,1.44,5.76,0.24,0.08,0.0,98.64,99.85
2025-02-08 00:00:00,1.44,5.76,0.2,0.12,0.0,99.05,99.65
2025-02-08 00:15:00,1.54,6.16,0.2,0.12,0.0,99.17,99.7
2025-02-08 00:30:00,1.44,5.76,0.22,0.08,0.0,98.85,99.85
2025-02-08 00:45:00,1.44,5.76,0.22,0.1,0.0,98.85,99.76
2025-02-08 01:00:00,1.38,5.52,0.14,0.1,0.0,99.49,99.74
2025-02-08 01:15:00,1.34,5.36,0.1,0.08,0.0,99.72,99.82
2025-02-08 01:30:00,1.34,5.36,0.14,0.04,0.0,99.46,99.96
2025-02-08 01:45:00,1.34,5.36,0.1,0.1,0.0,99.72,99.72
2025-02-08 02:00:00,1.32,5.28,0.1,0.08,0.0,99.71,99.82
2025-02-08 02:15:00,1.34,5.36,0.12,0.08,0.0,99.6,99.82
2025-02-08 02:30:00,1.34,5.36,0.12,0.08,0.0,99.6,99.82
2025-02-08 02:45:00,1.34,5.36,0.1,0.08,0.0,99.72,99.82
2025-02-08 03:00:00,1.32,5.28,0.1,0.08,0.0,99.71,99.82
2025-02-08 03:15:00,1.36,5.44,0.14,0.06,0.0,99.47,99.9
2025-02-08 03:30:00,1.36,5.44,0.1,0.08,0.0,99.73,99.83
2025-02-08 03:45:00,1.34,5.36,0.1,0.08,0.0,99.72,99.82
2025-02-08 04:00:00,1.34,5.36,0.12,0.1,0.0,99.6,99.72
2025-02-08 04:15:00,1.36,5.44,0.12,0.06,0.0,99.61,99.9
2025-02-08 04:30:00,1.44,5.76,0.12,0.08,0.0,99.65,99.85
2025-02-08 04:45:00,1.36,5.44,0.1,0.08,0.0,99.73,99.83
2025-02-08 05:00:00,1.38,5.52,0.1,0.1,0.0,99.74,99.74
2025-02-08 05:15:00,2.04,8.16,0.1,0.22,0.0,99.88,99.42
2025-02-08 05:30:00,2.08,8.32,0.1,0.22,0.0,99.88,99.45
2025-02-08 05:45:00,2.22,8.88,0.28,0.24,0.0,99.21,99.42
2025-02-08 06:00:00,2.88,11.52,0.48,0.32,0.0,98.64,99.39
2025-02-08 06:15:00,3.38,13.52,0.56,0.22,0.0,98.66,99.79
2025-02-08 06:30:00,5.52,22.08,2.02,0.0,0.0,93.91,100.0
2025-02-08 06:45:00,7.48,29.92,2.34,0.0,0.0,95.44,100.0
2025-02-08 07:00:00,9.3,37.2,2.66,0.0,0.0,96.14,100.0
2025-02-08 07:15:00,10.64,42.56,2.26,0.0,0.0,97.82,100.0
2025-02-08 07:30:00,10.68,42.72,3.22,0.0,0.0,95.74,100.0
2025-02-08 07:45:00,14.2,56.8,3.84,0.0,0.01,96.53,100.0
2025-02-08 08:00:00,15.84,63.36,3.72,0.0,0.01,97.35,100.0
2025-02-08 08:15:00,12.0,48.0,3.38,0.0,0.01,96.25,100.0
2025-02-08 08:30:00,13.32,53.28,3.22,0.0,0.01,97.2,100.0
2025-02-08 08:45:00,14.8,59.2,3.08,0.0,0.01,97.9,100.0
2025-02-08 09:00:00,13.02,52.08,2.86,0.0,0.01,97.67,100.0
2025-02-08 09:15:00,15.08,60.32,2.36,0.02,0.01,98.8,100.0
2025-02-08 09:30:00,13.96,55.84,1.8,0.0,0.01,99.18,100.0
2025-02-08 09:45:00,8.92,35.68,1.42,0.02,0.0,98.76,100.0
2025-02-08 10:00:00,9.48,37.92,1.54,0.02,0.0,98.71,100.0
2025-02-08 10:15:00,8.08,32.32,1.46,0.0,0.0,98.41,100.0
2025-02-08 10:30:00,8.74,34.96,1.46,0.0,0.0,98.63,100.0
2025-02-08 10:45:00,4.78,19.12,1.38,0.0,0.0,96.08,100.0
2025-02-08 11:00:00,8.28,33.12,1.44,0.0,0.0,98.52,100.0
2025-02-08 11:15:00,5.8,23.2,1.36,0.02,0.0,97.36,100.0
2025-02-08 11:30:00,6.5,26.0,1.36,0.0,0.0,97.88,100.0
2025-02-08 11:45:00,4.9,19.6,1.46,0.0,0.0,95.84,100.0
2025-02-08 12:00:00,3.58,14.32,0.36,0.18,0.0,99.5,99.87
2025-02-08 12:15:00,3.92,15.68,0.7,0.04,0.0,98.44,99.99
2025-02-08 12:30:00,3.16,12.64,0.64,0.0,0.0,98.01,100.0
2025-02-08 12:45:00,2.04,8.16,0.54,0.0,0.0,96.67,100.0
2025-02-08 13:00:00,1.88,7.52,0.42,0.0,0.0,97.59,100.0
2025-02-08 13:15:00,1.7,6.8,0.32,0.0,0.0,98.27,100.0
2025-02-08 13:30:00,1.64,6.56,0.3,0.0,0.0,98.37,100.0
2025-02-08 13:45:00,1.62,6.48,0.28,0.0,0.0,98.54,100.0
2025-02-08 14:00:00,1.62,6.48,0.3,0.0,0.0,98.33,100.0
2025-02-08 14:15:00,1.74,6.96,0.28,0.0,0.0,98.73,100.0
2025-02-08 14:30:00,1.62,6.48,0.28,0.0,0.0,98.54,100.0
2025-02-08 14:45:00,1.6,6.4,0.3,0.0,0.0,98.29,100.0
2025-02-08 15:00:00,1.64,6.56,0.28,0.0,0.0,98.57,100.0
2025-02-08 15:15:00,1.62,6.48,0.3,0.0,0.0,98.33,100.0
2025-02-08 15:30:00,1.62,6.48,0.28,0.0,0.0,98.54,100.0
2025-02-08 15:45:00,1.6,6.4,0.28,0.0,0.0,98.5,100.0
2025-02-08 16:00:00,1.64,6.56,0.3,0.0,0.0,98.37,100.0
2025-02-08 16:15:00,1.62,6.48,0.28,0.0,0.0,98.54,100.0
2025-02-08 16:30:00,1.64,6.56,0.3,0.0,0.0,98.37,100.0
2025-02-08 16:45:00,1.68,6.72,0.32,0.0,0.0,98.23,100.0
2025-02-08 17:00:00,1.72,6.88,0.32,0.0,0.0,98.31,100.0
2025-02-08 17:15:00,1.68,6.72,0.3,0.0,0.0,98.44,100.0
2025-02-08 17:30:00,1.7,6.8,0.32,0.0,0.0,98.27,100.0
2025-02-08 17:45:00,1.66,6.64,0.3,0.0,0.0,98.41,100.0
2025-02-08 18:00:00,1.56,6.24,0.14,0.06,0.0,99.6,99.93
2025-02-08 18:15:00,1.24,4.96,0.08,0.08,0.0,99.79,99.79
2025-02-08 18:30:00,1.28,5.12,0.1,0.06,0.0,99.7,99.89
2025-02-08 18:45:00,1.26,5.04,0.08,0.08,0.0,99.8,99.8
2025-02-08 19:00:00,1.26,5.04,0.08,0.08,0.0,99.8,99.8
2025-02-08 19:15:00,1.3,5.2,0.1,0.06,0.0,99.71,99.89
2025-02-08 19:30:00,1.28,5.12,0.08,0.08,0.0,99.81,99.81
2025-02-08 19:45:00,1.28,5.12,0.08,0.08,0.0,99.81,99.81
2025-02-08 20:00:00,1.28,5.12,0.08,0.08,0.0,99.81,99.81
2025-02-08 20:15:00,1.28,5.12,0.1,0.06,0.0,99.7,99.89
2025-02-08 20:30:00,1.26,5.04,0.08,0.08,0.0,99.8,99.8
2025-02-08 20:45:00,1.28,5.12,0.08,0.08,0.0,99.81,99.81
2025-02-08 21:00:00,1.3,5.2,0.1,0.06,0.0,99.71,99.89
2025-02-08 21:15:00,1.28,5.12,0.08,0.08,0.0,99.81,99.81
2025-02-08 21:30:00,1.28,5.12,0.08,0.08,0.0,99.81,99.81
2025-02-08 21:45:00,1.38,5.52,0.08,0.08,0.0,99.83,99.83
2025-02-08 22:00:00,1.32,5.28,0.1,0.06,0.0,99.71,99.9
2025-02-08 22:15:00,1.28,5.12,0.08,0.08,0.0,99.81,99.81
2025-02-08 22:30:00,1.24,4.96,0.08,0.1,0.0,99.79,99.68
2025-02-08 22:45:00,1.26,5.04,0.1,0.06,0.0,99.69,99.89
2025-02-08 23:00:00,1.24,4.96,0.08,0.06,0.0,99.79,99.88
2025-02-08 23:15:00,1.24,4.96,0.08,0.1,0.0,99.79,99.68
2025-02-08 23:30:00,1.26,5.04,0.08,0.08,0.0,99.8,99.8
2025-02-08 23:45:00,1.26,5.04,0.1,0.06,0.0,99.69,99.89
2025-02-09 00:00:00,1.26,5.04,0.08,0.08,0.0,99.8,99.8
2025-02-09 00:15:00,1.26,5.04,0.06,0.08,0.0,99.89,99.8
2025-02-09 00:30:00,1.3,5.2,0.1,0.06,0.0,99.71,99.89
2025-02-09 00:45:00,1.3,5.2,0.1,0.08,0.0,99.71,99.81
2025-02-09 01:00:00,1.28,5.12,0.08,0.08,0.0,99.81,99.81
2025-02-09 01:15:00,1.28,5.12,0.08,0.08,0.0,99.81,99.81
2025-02-09 01:30:00,1.26,5.04,0.1,0.06,0.0,99.69,99.89
2025-02-09 01:45:00,1.28,5.12,0.08,0.08,0.0,99.81,99.81
2025-02-09 02:00:00,1.38,5.52,0.08,0.08,0.0,99.83,99.83
2025-02-09 02:15:00,1.28,5.12,0.08,0.08,0.0,99.81,99.81
2025-02-09 02:30:00,1.28,5.12,0.1,0.06,0.0,99.7,99.89
2025-02-09 02:45:00,1.28,5.12,0.08,0.08,0.0,99.81,99.81
2025-02-09 03:00:00,1.3,5.2,0.08,0.08,0.0,99.81,99.81
2025-02-09 03:15:00,1.28,5.12,0.1,0.06,0.0,99.7,99.89
2025-02-09 03:30:00,1.3,5.2,0.1,0.08,0.0,99.71,99.81
2025-02-09 03:45:00,1.28,5.12,0.08,0.08,0.0,99.81,99.81
2025-02-09 04:00:00,1.28,5.12,0.08,0.08,0.0,99.81,99.81
2025-02-09 04:15:00,1.3,5.2,0.1,0.06,0.0,99.71,99.89
2025-02-09 04:30:00,1.38,5.52,0.08,0.08,0.0,99.83,99.83
2025-02-09 04:45:00,1.3,5.2,0.08,0.1,0.0,99.81,99.71
2025-02-09 05:00:00,1.26,5.04,0.08,0.08,0.0,99.8,99.8
2025-02-09 05:15:00,1.3,5.2,0.12,0.04,0.0,99.58,99.95
2025-02-09 05:30:00,1.3,5.2,0.08,0.08,0.0,99.81,99.81
2025-02-09 05:45:00,1.28,5.12,0.08,0.08,0.0,99.81,99.81
2025-02-09 06:00:00,1.38,5.52,0.08,0.1,0.0,99.83,99.74
2025-02-09 06:15:00,1.3,5.2,0.1,0.04,0.0,99.71,99.95
2025-02-09 06:30:00,1.28,5.12,0.08,0.08,0.0,99.81,99.81
2025-02-09 06:45:00,1.28,5.12,0.08,0.1,0.0,99.81,99.7
2025-02-09 07:00:00,1.28,5.12,0.1,0.06,0.0,99.7,99.89
2025-02-09 07:15:00,1.28,5.12,0.08,0.06,0.0,99.81,99.89
2025-02-09 07:30:00,1.28,5.12,0.08,0.1,0.0,99.81,99.7
2025-02-09 07:45:00,1.28,5.12,0.08,0.08,0.0,99.81,99.81
2025-02-09 08:00:00,1.28,5.12,0.1,0.04,0.0,99.7,99.95
2025-02-09 08:15:00,1.28,5.12,0.08,0.08,0.0,99.81,99.81
2025-02-09 08:30:00,1.26,5.04,0.08,0.08,0.0,99.8,99.8
2025-02-09 08:45:00,1.26,5.04,0.08,0.1,0.0,99.8,99.69
2025-02-09 09:00:00,1.28,5.12,0.1,0.04,0.0,99.7,99.95
2025-02-09 09:15:00,1.28,5.12,0.08,0.1,0.0,99.81,99.7
2025-02-09 09:30:00,1.28,5.12,0.08,0.08,0.0,99.81,99.81
2025-02-09 09:45:00,1.28,5.12,0.08,0.06,0.0,99.81,99.89
2025-02-09 10:00:00,1.4,5.6,0.1,0.06,0.0,99.75,99.91
2025-02-09 10:15:00,1.26,5.04,0.08,0.08,0.0,99.8,99.8
2025-02-09 10:30:00,1.28,5.12,0.08,0.1,0.0,99.81,99.7
2025-02-09 10:45:00,1.26,5.04,0.06,0.08,0.0,99.89,99.8
2025-02-09 11:00:00,1.28,5.12,0.12,0.04,0.0,99.56,99.95
2025-02-09 11:15:00,1.28,5.12,0.08,0.1,0.0,99.81,99.7
2025-02-09 11:30:00,1.56,6.24,0.08,0.14,0.0,99.87,99.6
2025-02-09 11:45:00,2.5,10.0,0.06,0.22,0.0,99.97,99.62
2025-02-09 12:00:00,2.62,10.48,0.12,0.18,0.0,99.9,99.76
2025-02-09 12:15:00,2.62,10.48,0.08,0.22,0.0,99.95,99.65
2025-02-09 12:30:00,2.58,10.32,0.08,0.22,0.0,99.95,99.64
2025-02-09 12:45:00,2.56,10.24,0.08,0.22,0.0,99.95,99.63
2025-02-09 13:00:00,2.54,10.16,0.1,0.24,0.0,99.92,99.56
2025-02-09 13:15:00,2.54,10.16,0.08,0.24,0.0,99.95,99.56
2025-02-09 13:30:00,2.64,10.56,0.42,0.18,0.0,98.76,99.77
2025-02-09 13:45:00,6.72,26.88,4.28,0.0,0.0,84.35,100.0
2025-02-09 14:00:00,6.66,26.64,4.36,0.0,0.0,83.67,100.0
2025-02-09 14:15:00,6.58,26.32,4.34,0.0,0.0,83.48,100.0
2025-02-09 14:30:00,6.56,26.24,4.3,0.0,0.0,83.63,100.0
2025-02-09 14:45:00,6.56,26.24,4.3,0.0,0.0,83.63,100.0
2025-02-09 15:00:00,6.66,26.64,4.32,0.0,0.0,83.9,100.0
2025-02-09 15:15:00,6.54,26.16,4.3,0.0,0.0,83.56,100.0
2025-02-09 15:30:00,6.64,26.56,4.34,0.0,0.0,83.71,100.0
2025-02-09 15:45:00,4.38,17.52,2.96,0.0,0.0,82.85,100.0
2025-02-09 16:00:00,4.26,17.04,2.84,0.0,0.0,83.21,100.0
2025-02-09 16:15:00,3.94,15.76,2.66,0.0,0.0,82.88,100.0
2025-02-09 16:30:00,3.92,15.68,2.62,0.0,0.0,83.14,100.0
2025-02-09 16:45:00,3.38,13.52,2.22,0.0,0.0,83.58,100.0
2025-02-09 17:00:00,3.4,13.6,2.2,0.0,0.0,83.96,100.0
2025-02-09 17:15:00,2.46,9.84,1.36,0.0,0.0,87.52,100.0
2025-02-09 17:30:00,2.44,9.76,1.36,0.0,0.0,87.35,100.0
2025-02-09 17:45:00,2.46,9.84,1.36,0.0,0.0,87.52,100.0
2025-02-09 18:00:00,2.48,9.92,1.34,0.0,0.0,87.98,100.0
2025-02-09 18:15:00,2.44,9.76,1.36,0.0,0.0,87.35,100.0
2025-02-09 18:30:00,2.46,9.84,1.36,0.0,0.0,87.52,100.0
2025-02-09 18:45:00,2.44,9.76,1.36,0.0,0.0,87.35,100.0
2025-02-09 19:00:00,2.3,9.2,1.22,0.0,0.0,88.34,100.0
2025-02-09 19:15:00,1.6,6.4,0.48,0.02,0.0,95.78,99.99
2025-02-09 19:30:00,1.6,6.4,0.5,0.0,0.0,95.45,100.0
2025-02-09 19:45:00,1.72,6.88,0.48,0.04,0.0,96.32,99.97
2025-02-09 20:00:00,1.6,6.4,0.48,0.0,0.0,95.78,100.0
2025-02-09 20:15:00,1.6,6.4,0.5,0.0,0.0,95.45,100.0
2025-02-09 20:30:00,1.56,6.24,0.42,0.04,0.0,96.56,99.97
2025-02-09 20:45:00,1.34,5.36,0.06,0.1,0.0,99.9,99.72
2025-02-09 21:00:00,1.32,5.28,0.06,0.12,0.0,99.9,99.59
2025-02-09 21:15:00,1.32,5.28,0.12,0.06,0.0,99.59,99.9
2025-02-09 21:30:00,1.32,5.28,0.08,0.1,0.0,99.82,99.71
2025-02-09 21:45:00,1.34,5.36,0.08,0.1,0.0,99.82,99.72
2025-02-09 22:00:00,1.34,5.36,0.12,0.08,0.0,99.6,99.82
2025-02-09 22:15:00,1.32,5.28,0.06,0.1,0.0,99.9,99.71
2025-02-09 22:30:00,1.32,5.28,0.14,0.04,0.0,99.44,99.95
2025-02-09 22:45:00,1.34,5.36,0.14,0.04,0.0,99.46,99.96
2025-02-09 23:00:00,1.34,5.36,0.14,0.06,0.0,99.46,99.9
2025-02-09 23:15:00,1.34,5.36,0.06,0.12,0.0,99.9,99.6
2025-02-09 23:30:00,1.3,5.2,0.06,0.1,0.0,99.89,99.71
2025-02-09 23:45:00,1.38,5.52,0.12,0.08,0.0,99.62,99.83
2025-02-10 00:00:00,1.32,5.28,0.06,0.12,0.0,99.9,99.59
2025-02-10 00:15:00,1.32,5.28,0.06,0.1,0.0,99.9,99.71
2025-02-10 00:30:00,1.32,5.28,0.1,0.1,0.0,99.71,99.71
2025-02-10 00:45:00,1.32,5.28,0.06,0.12,0.0,99.9,99.59
2025-02-10 01:00:00,1.28,5.12,0.08,0.1,0.0,99.81,99.7
2025-02-10 01:15:00,1.32,5.28,0.1,0.08,0.0,99.71,99.82
2025-02-10 01:30:00,1.46,5.84,0.08,0.1,0.0,99.85,99.77
2025-02-10 01:45:00,1.34,5.36,0.06,0.12,0.0,99.9,99.6
2025-02-10 02:00:00,1.32,5.28,0.06,0.14,0.0,99.9,99.44
2025-02-10 02:15:00,1.34,5.36,0.08,0.12,0.0,99.82,99.6
2025-02-10 02:30:00,1.32,5.28,0.04,0.12,0.0,99.95,99.59
2025-02-10 02:45:00,1.3,5.2,0.06,0.14,0.0,99.89,99.43
2025-02-10 03:00:00,1.32,5.28,0.06,0.12,0.0,99.9,99.59
2025-02-10 03:15:00,1.34,5.36,0.06,0.12,0.0,99.9,99.6
2025-02-10 03:30:00,1.32,5.28,0.06,0.14,0.0,99.9,99.44
2025-02-10 03:45:00,1.32,5.28,0.06,0.14,0.0,99.9,99.44
2025-02-10 04:00:00,1.44,5.76,0.08,0.08,0.0,99.85,99.85
2025-02-10 04:15:00,1.34,5.36,0.06,0.14,0.0,99.9,99.46
2025-02-10 04:30:00,1.34,5.36,0.06,0.14,0.0,99.9,99.46
2025-02-10 04:45:00,1.3,5.2,0.04,0.14,0.0,99.95,99.43
2025-02-10 05:00:00,1.32,5.28,0.08,0.1,0.0,99.82,99.71
2025-02-10 05:15:00,1.3,5.2,0.06,0.12,0.0,99.89,99.58
2025-02-10 05:30:00,1.32,5.28,0.04,0.14,0.0,99.95,99.44
2025-02-10 05:45:00,3.54,14.16,0.16,0.22,0.0,99.9,99.81
2025-02-10 06:00:00,6.22,24.88,0.28,0.46,0.0,99.9,99.73
2025-02-10 06:15:00,8.66,34.64,2.42,0.16,0.0,96.31,99.98
2025-02-10 06:30:00,11.84,47.36,4.94,0.0,0.01,92.29,100.0
2025-02-10 06:45:00,10.9,43.6,4.52,0.0,0.0,92.37,100.0
2025-02-10 07:00:00,9.08,36.32,3.38,0.0,0.0,93.72,100.0
2025-02-10 07:15:00,10.24,40.96,2.78,0.0,0.0,96.51,100.0
2025-02-10 07:30:00,11.12,44.48,2.66,0.0,0.01,97.26,100.0
2025-02-10 07:45:00,10.14,40.56,2.58,0.12,0.0,96.91,99.99
2025-02-10 08:00:00,16.1,64.4,3.26,0.0,0.01,98.01,100.0
2025-02-10 08:15:00,13.3,53.2,3.02,0.0,0.01,97.52,100.0
2025-02-10 08:30:00,14.28,57.12,2.96,0.0,0.01,97.92,100.0
2025-02-10 08:45:00,17.22,68.88,2.94,0.0,0.01,98.57,100.0
2025-02-10 09:00:00,13.76,55.04,2.7,0.0,0.01,98.13,100.0
2025-02-10 09:15:00,17.66,70.64,3.26,0.0,0.01,98.34,100.0
2025-02-10 09:30:00,12.82,51.28,2.2,0.18,0.01,98.56,99.99
2025-02-10 09:45:00,11.12,44.48,2.06,0.0,0.01,98.33,100.0
2025-02-10 10:00:00,9.92,39.68,1.72,0.0,0.0,98.53,100.0
2025-02-10 10:15:00,12.36,49.44,1.86,0.0,0.01,98.89,100.0
2025-02-10 10:30:00,14.84,59.36,2.52,0.0,0.01,98.59,100.0
2025-02-10 10:45:00,15.1,60.4,2.32,0.04,0.01,98.84,100.0
2025-02-10 11:00:00,10.6,42.4,1.36,0.38,0.0,99.19,99.94
2025-02-10 11:15:00,9.62,38.48,1.7,0.48,0.0,98.47,99.88
2025-02-10 11:30:00,12.54,50.16,2.18,0.9,0.01,98.52,99.74
2025-02-10 11:45:00,11.24,44.96,2.08,1.0,0.01,98.33,99.61
2025-02-10 12:00:00,12.42,49.68,2.14,0.98,0.01,98.55,99.69
2025-02-10 12:15:00,12.66,50.64,2.8,1.24,0.01,97.64,99.52
2025-02-10 12:30:00,13.04,52.16,3.56,0.76,0.01,96.47,99.83
2025-02-10 12:45:00,13.48,53.92,3.6,0.56,0.01,96.61,99.91
2025-02-10 13:00:00,12.88,51.52,2.68,0.6,0.01,97.9,99.89
2025-02-10 13:15:00,12.48,49.92,2.22,0.62,0.01,98.45,99.88
2025-02-10 13:30:00,9.14,36.56,2.02,0.08,0.0,97.64,100.0
2025-02-10 13:45:00,8.96,35.84,2.16,0.0,0.0,97.22,100.0
2025-02-10 14:00:00,8.14,32.56,2.12,0.0,0.0,96.77,100.0
2025-02-10 14:15:00,7.16,28.64,2.76,0.0,0.0,93.31,100.0
2025-02-10 14:30:00,6.12,24.48,2.48,0.0,0.0,92.68,100.0
2025-02-10 14:45:00,6.38,25.52,2.36,0.0,0.0,93.79,100.0
2025-02-10 15:00:00,7.08,28.32,2.56,0.0,0.0,94.04,100.0
2025-02-10 15:15:00,8.44,33.76,2.96,0.0,0.0,94.36,100.0
2025-02-10 15:30:00,7.98,31.92,2.82,0.0,0.0,94.29,100.0
2025-02-10 15:45:00,6.5,26.0,2.1,0.0,0.0,95.16,100.0
